sequence_path,sequence_idx,split,segment_idx,label,snippet_path,start_frame,end_frame,duration_frames,start_s,end_s,duration_s,truncated
data\results\sequences\train\sequence_0.npy,0,train,2454,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20250103T123454Z_idx10235.npy,500788,501099,311,50078.8,50109.9,31.1,False
data\results\sequences\train\sequence_0.npy,0,train,2455,G01,data\results\fragments_combined\G01\AMAR170.20241018T142714Z_idx8032.npy,501099,501124,25,50109.9,50112.4,2.5,False
data\results\sequences\train\sequence_0.npy,0,train,2456,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240803T192714Z_idx10743.npy,501124,501726,602,50112.4,50172.6,60.2,False
data\results\sequences\train\sequence_0.npy,0,train,2457,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20241218T233454Z_idx10183.npy,501726,502272,546,50172.6,50227.2,54.6,False
data\results\sequences\train\sequence_0.npy,0,train,2458,G01,data\results\fragments_combined\G01\AMAR170.20240803T203714Z_idx5930.npy,502272,502291,19,50227.2,50229.1,1.9,False
data\results\sequences\train\sequence_0.npy,0,train,2459,G01,data\results\fragments_combined\G01\AMAR1270.20250103T030723Z_idx567.npy,502291,502885,594,50229.1,50288.5,59.4,False
data\results\sequences\train\sequence_0.npy,0,train,2460,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240803T072714Z_idx10695.npy,502885,503336,451,50288.5,50333.6,45.1,False
data\results\sequences\train\sequence_0.npy,0,train,2461,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240918T053714Z_idx10936.npy,503336,503559,223,50333.6,50355.9,22.3,False
data\results\sequences\train\sequence_0.npy,0,train,2462,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240818T113714Z_idx10803.npy,503559,503708,149,50355.9,50370.8,14.9,False
data\results\sequences\train\sequence_0.npy,0,train,2463,G01,data\results\fragments_combined\G01\AMAR170.20241003T003714Z_idx7327.npy,503708,503720,12,50370.8,50372.0,1.2,False
data\results\sequences\train\sequence_0.npy,0,train,2464,G01,data\results\fragments_combined\G01\AMAR170.20240703T195445Z_idx4741.npy,503720,503727,7,50372.0,50372.7,0.7,False
data\results\sequences\train\sequence_0.npy,0,train,2465,G01,data\results\fragments_combined\G01\AMAR170.20241018T212714Z_idx8318.npy,503727,503782,55,50372.7,50378.2,5.5,False
data\results\sequences\train\sequence_0.npy,0,train,2466,G01,data\results\fragments_combined\G01\AMAR1273.20241218T063454Z_idx2363.npy,503782,503834,52,50378.2,50383.4,5.2,False
data\results\sequences\train\sequence_0.npy,0,train,2467,G01,data\results\fragments_combined\G01\AMAR170.20240803T044714Z_idx5111.npy,503834,503844,10,50383.4,50384.4,1.0,False
data\results\sequences\train\sequence_0.npy,0,train,2468,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20241118T084454Z_idx10105.npy,503844,503985,141,50384.4,50398.5,14.1,False
data\results\sequences\train\sequence_0.npy,0,train,2469,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240918T122714Z_idx10955.npy,503985,504288,303,50398.5,50428.8,30.3,False
data\results\sequences\train\sequence_0.npy,0,train,2470,G01,data\results\fragments_combined\G01\AMAR170.20240803T132714Z_idx5510.npy,504288,504332,44,50428.8,50433.2,4.4,False
data\results\sequences\train\sequence_0.npy,0,train,2471,G01,data\results\fragments_combined\G01\AMAR1270.20250103T014723Z_idx541.npy,504332,504513,181,50433.2,50451.3,18.1,False
data\results\sequences\train\sequence_0.npy,0,train,2472,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240803T094714Z_idx10708.npy,504513,504784,271,50451.3,50478.4,27.1,False
data\results\sequences\train\sequence_0.npy,0,train,2473,G01,data\results\fragments_combined\G01\AMAR887.20240903T043437Z_idx9067.npy,504784,504987,203,50478.4,50498.7,20.3,False
data\results\sequences\train\sequence_0.npy,0,train,2474,G01,data\results\fragments_combined\G01\AMAR1270.20241107T174723Z_idx307.npy,504987,504998,11,50498.7,50499.8,1.1,False
data\results\sequences\train\sequence_0.npy,0,train,2475,Nothing,data\results\fragments_combined\Nothing\AMAR1271.20250318T032003Z_idx9955.npy,504998,505307,309,50499.8,50530.7,30.9,False
data\results\sequences\train\sequence_0.npy,0,train,2476,G01,data\results\fragments_combined\G01\AMAR170.20240419T045445Z_idx3262.npy,505307,505316,9,50530.7,50531.6,0.9,False
data\results\sequences\train\sequence_0.npy,0,train,2477,Nothing,data\results\fragments_combined\Nothing\AMAR184.20241203T214249Z_idx11412.npy,505316,505823,507,50531.6,50582.3,50.7,False
data\results\sequences\train\sequence_0.npy,0,train,2478,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20241218T044454Z_idx10161.npy,505823,506227,404,50582.3,50622.7,40.4,False
data\results\sequences\train\sequence_0.npy,0,train,2479,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20241107T035723Z_idx9405.npy,506227,506801,574,50622.7,50680.1,57.4,False
data\results\sequences\train\sequence_0.npy,0,train,2480,Nothing,data\results\fragments_combined\Nothing\AMAR887.20241018T031437Z_idx11559.npy,506801,507146,345,50680.1,50714.6,34.5,False
data\results\sequences\train\sequence_0.npy,0,train,2481,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20250303T042257Z_idx9810.npy,507146,507461,315,50714.6,50746.1,31.5,False
data\results\sequences\train\sequence_0.npy,0,train,2482,G01,data\results\fragments_combined\G01\AMAR1270.20250318T212257Z_idx1658.npy,507461,508032,571,50746.1,50803.2,57.1,False
data\results\sequences\train\sequence_0.npy,0,train,2483,G01,data\results\fragments_combined\G01\AMAR170.20240803T164714Z_idx5708.npy,508032,508053,21,50803.2,50805.3,2.1,False
data\results\sequences\train\sequence_0.npy,0,train,2484,G01,data\results\fragments_combined\G01\AMAR1273.20241218T125454Z_idx2525.npy,508053,508118,65,50805.3,50811.8,6.5,False
data\results\sequences\train\sequence_0.npy,0,train,2485,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20250103T054723Z_idx9570.npy,508118,508586,468,50811.8,50858.6,46.8,False
data\results\sequences\train\sequence_0.npy,0,train,2486,G01,data\results\fragments_combined\G01\AMAR1270.20250118T015723Z_idx722.npy,508586,508597,11,50858.6,50859.7,1.1,False
data\results\sequences\train\sequence_0.npy,0,train,2487,G01,data\results\fragments_combined\G01\AMAR170.20241018T203714Z_idx8286.npy,508597,508615,18,50859.7,50861.5,1.8,False
data\results\sequences\train\sequence_0.npy,0,train,2488,G01,data\results\fragments_combined\G01\AMAR1270.20250203T030257Z_idx985.npy,508615,508665,50,50861.5,50866.5,5.0,False
data\results\sequences\train\sequence_0.npy,0,train,2489,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240918T034714Z_idx10928.npy,508665,509124,459,50866.5,50912.4,45.9,False
data\results\sequences\train\sequence_0.npy,0,train,2490,G01,data\results\fragments_combined\G01\AMAR170.20240803T213714Z_idx6002.npy,509124,509135,11,50912.4,50913.5,1.1,False
data\results\sequences\train\sequence_0.npy,0,train,2491,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240703T205445Z_idx10606.npy,509135,509760,625,50913.5,50976.0,62.5,False
data\results\sequences\train\sequence_0.npy,0,train,2492,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240903T153714Z_idx10868.npy,509760,509863,103,50976.0,50986.3,10.3,False
data\results\sequences\train\sequence_0.npy,0,train,2493,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20250103T074723Z_idx9579.npy,509863,510215,352,50986.3,51021.5,35.2,False
data\results\sequences\train\sequence_0.npy,0,train,2494,G01,data\results\fragments_combined\G01\AMAR170.20240803T054714Z_idx5142.npy,510215,510290,75,51021.5,51029.0,7.5,False
data\results\sequences\train\sequence_0.npy,0,train,2495,G01,data\results\fragments_combined\G01\AMAR170.20240703T190445Z_idx4688.npy,510290,510321,31,51029.0,51032.1,3.1,False
data\results\sequences\train\sequence_0.npy,0,train,2496,G01,data\results\fragments_combined\G01\AMAR170.20240803T192714Z_idx5869.npy,510321,510399,78,51032.1,51039.9,7.8,False
data\results\sequences\train\sequence_0.npy,0,train,2497,G01,data\results\fragments_combined\G01\AMAR170.20240419T124445Z_idx3612.npy,510399,510409,10,51039.9,51040.9,1.0,False
data\results\sequences\train\sequence_0.npy,0,train,2498,Nothing,data\results\fragments_combined\Nothing\AMAR1271.20250303T020003Z_idx9927.npy,510409,510636,227,51040.9,51063.6,22.7,False
data\results\sequences\train\sequence_0.npy,0,train,2499,G01,data\results\fragments_combined\G01\AMAR170.20241003T012714Z_idx7432.npy,510636,510857,221,51063.6,51085.7,22.1,False
data\results\sequences\train\sequence_0.npy,0,train,2500,G01,data\results\fragments_combined\G01\AMAR170.20240419T224445Z_idx4351.npy,510857,510866,9,51085.7,51086.6,0.9,False
data\results\sequences\train\sequence_0.npy,0,train,2501,G01,data\results\fragments_combined\G01\AMAR887.20240903T002437Z_idx8909.npy,510866,510945,79,51086.6,51094.5,7.9,False
data\results\sequences\train\sequence_0.npy,0,train,2502,G01,data\results\fragments_combined\G01\AMAR170.20241018T154714Z_idx8065.npy,510945,510959,14,51094.5,51095.9,1.4,False
data\results\sequences\train\sequence_0.npy,0,train,2503,G01,data\results\fragments_combined\G01\AMAR1270.20250303T070257Z_idx1446.npy,510959,511000,41,51095.9,51100.0,4.1,False
data\results\sequences\train\sequence_0.npy,0,train,2504,G01,data\results\fragments_combined\G01\AMAR170.20240718T013714Z_idx4890.npy,511000,511007,7,51100.0,51100.7,0.7,False
data\results\sequences\train\sequence_0.npy,0,train,2505,G01,data\results\fragments_combined\G01\AMAR170.20240419T145445Z_idx3792.npy,511007,511014,7,51100.7,51101.4,0.7,False
data\results\sequences\train\sequence_0.npy,0,train,2506,G01,data\results\fragments_combined\G01\AMAR170.20241018T192714Z_idx8225.npy,511014,511262,248,51101.4,51126.2,24.8,False
data\results\sequences\train\sequence_0.npy,0,train,2507,G01,data\results\fragments_combined\G01\AMAR184.20241203T184249Z_idx8819.npy,511262,511500,238,51126.2,51150.0,23.8,False
data\results\sequences\train\sequence_0.npy,0,train,2508,G01,data\results\fragments_combined\G01\AMAR1273.20250103T105454Z_idx2632.npy,511500,511515,15,51150.0,51151.5,1.5,False
data\results\sequences\train\sequence_0.npy,0,train,2509,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20241203T045723Z_idx9494.npy,511515,511989,474,51151.5,51198.9,47.4,False
data\results\sequences\train\sequence_0.npy,0,train,2510,Nothing,data\results\fragments_combined\Nothing\AMAR170.20241018T064714Z_idx11076.npy,511989,512247,258,51198.9,51224.7,25.8,False
data\results\sequences\train\sequence_0.npy,0,train,2511,G01,data\results\fragments_combined\G01\AMAR170.20240918T083714Z_idx6968.npy,512247,512272,25,51224.7,51227.2,2.5,False
data\results\sequences\train\sequence_0.npy,0,train,2512,G01,data\results\fragments_combined\G01\AMAR184.20241118T003249Z_idx8769.npy,512272,512454,182,51227.2,51245.4,18.2,False
data\results\sequences\train\sequence_0.npy,0,train,2513,G01,data\results\fragments_combined\G01\AMAR887.20240903T022437Z_idx9008.npy,512454,512674,220,51245.4,51267.4,22.0,False
data\results\sequences\train\sequence_0.npy,0,train,2514,G01,data\results\fragments_combined\G01\AMAR170.20241003T034714Z_idx7705.npy,512674,512687,13,51267.4,51268.7,1.3,False
data\results\sequences\train\sequence_0.npy,0,train,2515,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240703T180445Z_idx10593.npy,512687,513258,571,51268.7,51325.8,57.1,False
data\results\sequences\train\sequence_0.npy,0,train,2516,G01,data\results\fragments_combined\G01\AMAR1270.20241107T045723Z_idx153.npy,513258,513285,27,51325.8,51328.5,2.7,False
data\results\sequences\train\sequence_0.npy,0,train,2517,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20250218T022257Z_idx9749.npy,513285,513523,238,51328.5,51352.3,23.8,False
data\results\sequences\train\sequence_0.npy,0,train,2518,G01,data\results\fragments_combined\G01\AMAR170.20240718T074714Z_idx5009.npy,513523,513528,5,51352.3,51352.8,0.5,False
data\results\sequences\train\sequence_0.npy,0,train,2519,G01,data\results\fragments_combined\G01\AMAR1270.20250303T090257Z_idx1459.npy,513528,513537,9,51352.8,51353.7,0.9,False
data\results\sequences\train\sequence_0.npy,0,train,2520,G01,data\results\fragments_combined\G01\AMAR170.20241003T162714Z_idx7859.npy,513537,513552,15,51353.7,51355.2,1.5,False
data\results\sequences\train\sequence_0.npy,0,train,2521,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20241107T035723Z_idx9406.npy,513552,513867,315,51355.2,51386.7,31.5,False
data\results\sequences\train\sequence_0.npy,0,train,2522,Nothing,data\results\fragments_combined\Nothing\AMAR1273.20241118T113454Z_idx10118.npy,513867,514370,503,51386.7,51437.0,50.3,False
data\results\sequences\train\sequence_0.npy,0,train,2523,G01,data\results\fragments_combined\G01\AMAR170.20240419T015445Z_idx2997.npy,514370,514409,39,51437.0,51440.9,3.9,False
data\results\sequences\train\sequence_0.npy,0,train,2524,G01,data\results\fragments_combined\G01\AMAR1271.20250303T021003Z_idx1711.npy,514409,514545,136,51440.9,51454.5,13.6,False
data\results\sequences\train\sequence_0.npy,0,train,2525,G01,data\results\fragments_combined\G01\AMAR170.20241003T102714Z_idx7839.npy,514545,514562,17,51454.5,51456.2,1.7,False
data\results\sequences\train\sequence_0.npy,0,train,2526,G01,data\results\fragments_combined\G01\AMAR1273.20241218T053454Z_idx2212.npy,514562,514579,17,51456.2,51457.9,1.7,False
data\results\sequences\train\sequence_0.npy,0,train,2527,Nothing,data\results\fragments_combined\Nothing\AMAR887.20241018T021437Z_idx11556.npy,514579,514881,302,51457.9,51488.1,30.2,False
data\results\sequences\train\sequence_0.npy,0,train,2528,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240918T234714Z_idx10967.npy,514881,515212,331,51488.1,51521.2,33.1,False
data\results\sequences\train\sequence_0.npy,0,train,2529,Nothing,data\results\fragments_combined\Nothing\AMAR170.20241003T054714Z_idx10999.npy,515212,515371,159,51521.2,51537.1,15.9,False
data\results\sequences\train\sequence_0.npy,0,train,2530,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240703T154445Z_idx10579.npy,515371,515765,394,51537.1,51576.5,39.4,False
data\results\sequences\train\sequence_0.npy,0,train,2531,G01,data\results\fragments_combined\G01\AMAR170.20241003T102714Z_idx7840.npy,515765,515779,14,51576.5,51577.9,1.4,False
data\results\sequences\train\sequence_0.npy,0,train,2532,G01,data\results\fragments_combined\G01\AMAR170.20240803T112714Z_idx5400.npy,515779,515790,11,51577.9,51579.0,1.1,False
data\results\sequences\train\sequence_0.npy,0,train,2533,Nothing,data\results\fragments_combined\Nothing\AMAR887.20240903T063437Z_idx11491.npy,515790,516446,656,51579.0,51644.6,65.6,False
data\results\sequences\train\sequence_0.npy,0,train,2534,G01,data\results\fragments_combined\G01\AMAR170.20240419T155445Z_idx3978.npy,516446,516452,6,51644.6,51645.2,0.6,False
data\results\sequences\train\sequence_0.npy,0,train,2535,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20250203T070257Z_idx9708.npy,516452,516865,413,51645.2,51686.5,41.3,False
data\results\sequences\train\sequence_0.npy,0,train,2536,G01,data\results\fragments_combined\G01\AMAR170.20240918T074714Z_idx6943.npy,516865,516883,18,51686.5,51688.3,1.8,False
data\results\sequences\train\sequence_0.npy,0,train,2537,G01,data\results\fragments_combined\G01\AMAR170.20240803T194714Z_idx5909.npy,516883,516890,7,51688.3,51689.0,0.7,False
data\results\sequences\train\sequence_0.npy,0,train,2538,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20250203T072257Z_idx9711.npy,516890,517463,573,51689.0,51746.3,57.3,False
data\results\sequences\train\sequence_0.npy,0,train,2539,Nothing,data\results\fragments_combined\Nothing\AMAR1270.20250218T032257Z_idx9753.npy,517463,517826,363,51746.3,51782.6,36.3,False
data\results\sequences\train\sequence_0.npy,0,train,2540,Nothing,data\results\fragments_combined\Nothing\AMAR184.20241203T202249Z_idx11403.npy,517826,517979,153,51782.6,51797.9,15.3,False
data\results\sequences\train\sequence_0.npy,0,train,2541,G01,data\results\fragments_combined\G01\AMAR170.20240818T014714Z_idx6367.npy,517979,517988,9,51797.9,51798.8,0.9,False
data\results\sequences\train\sequence_0.npy,0,train,2542,G01,data\results\fragments_combined\G01\AMAR170.20241018T173714Z_idx8091.npy,517988,518029,41,51798.8,51802.9,4.1,False
data\results\sequences\train\sequence_0.npy,0,train,2543,G01,data\results\fragments_combined\G01\AMAR1270.20250203T220257Z_idx1090.npy,518029,518073,44,51802.9,51807.3,4.4,False
data\results\sequences\train\sequence_0.npy,0,train,2544,G01,data\results\fragments_combined\G01\AMAR170.20240803T152714Z_idx5635.npy,518073,518079,6,51807.3,51807.9,0.6,False
data\results\sequences\train\sequence_0.npy,0,train,2545,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240503T035445Z_idx10478.npy,518079,518495,416,51807.9,51849.5,41.6,False
data\results\sequences\train\sequence_0.npy,0,train,2546,Nothing,data\results\fragments_combined\Nothing\AMAR170.20240903T182714Z_idx10884.npy,518495,518564,69,51849.5,51856.4,6.9,False
data\results\sequences\train\sequence_0.npy,0,train,2547,Nothing,data\results\fragments_combined\Nothing\AMAR170.20241018T004714Z_idx11042.npy,518564,518855,291,51856.4,51885.5,29.1,False
data\results\sequences\train\sequence_0.npy,0,train,2548,G01,data\results\fragments_combined\G01\AMAR887.20241003T072437Z_idx9254.npy,518855,518868,13,51885.5,51886.8,1.3,False
data\results\sequences\train\sequence_0.npy,0,train,2549,Nothing,data\results\fragments_combined\Nothing\AMAR170.20241018T142714Z_idx11097.npy,518868,518902,34,51886.8,51890.2,3.4,False
